name,n,years,cagr,ann_vol,sharpe,sharpe_se_lo,mean_t_hac,sortino,max_drawdown,calmar,skew,excess_kurtosis,var_95,cvar_95,var_99,cvar_99,worst_day,worst_week,best_day,hit_rate,longest_drawdown_days,ann_turnover,avg_weight,max_weight,time_invested,feb_2018,contango_threshold,vol_target,max_stress_loss,rebalance,is_chosen
cell,2695,10.69,0.0013119380123893798,0.13508939386209382,-0.08962298335478074,0.2966679035263773,-0.3215527119158647,-0.10321237109553683,-0.4768906249994648,0.0027510249596348264,-10.82741169419272,299.84498690486174,-0.010133928025615451,-0.021432409799863876,-0.024935223780946418,-0.04709777178951307,-0.2531496058336103,-0.27552227530306317,0.06736718960501376,0.6979591836734694,2184,7.402464791756851,0.14377252442053595,0.5420226380778954,0.6790352504638218,-0.2028363937232237,0.975,0.1,0.3,5,False
cell,2695,10.69,0.039920622394475025,0.1259580294657417,0.19071601418628564,0.31269208095299994,0.7092940918430233,0.2341767742210015,-0.25422544762475874,0.1570284279856931,-3.638377776081474,48.49168004301395,-0.0100442310426797,-0.021477036064250873,-0.024192542415746476,-0.046945646252656424,-0.13207469762384094,-0.2204839094421921,0.05862416159011121,0.7079777365491651,1358,5.800946298704084,0.14244662389083665,0.39349627899250467,0.6883116883116883,-0.0005589638088286941,0.975,0.1,0.3,21,False
cell,2695,10.69,0.008868940959729565,0.10217416670719005,-0.08909237037650929,0.3031193242285818,-0.2973044127844845,-0.1073694090763578,-0.20818275183423818,0.042601708746703965,-3.141509447247566,29.01528979654792,-0.010286480592520873,-0.018521508617854798,-0.021066587351972192,-0.035839812443415685,-0.08494934579425427,-0.10805185814684459,0.030999007230600638,0.6649350649350649,2184,10.749342991643104,0.14594119787026916,0.5537171031458769,0.676808905380334,-0.00036413565255832836,0.975,0.1,1.0,1,False
cell,2695,10.69,0.00040119628418167075,0.13659788417739618,-0.09377585813677321,0.29652195062588743,-0.3375691850856596,-0.10816007026765,-0.474728462615457,0.0008451068679794974,-10.523624882338638,287.1498350206246,-0.010365881001279827,-0.021776095659688664,-0.025407848133521205,-0.04809774481035827,-0.2531496058336103,-0.27552227530306317,0.06736718960501376,0.6975881261595547,2184,7.602498558817867,0.14599921975207306,0.5420226380778954,0.6790352504638218,-0.2028363937232237,0.975,0.1,1.0,5,False
cell,2695,10.69,0.03450675008349169,0.1320085088252315,0.1488514971189352,0.3122568139707211,0.5494088216076699,0.18109559115357632,-0.2980044764676748,0.11579272396344258,-4.3792854245772705,68.44511780646647,-0.01010488388172947,-0.0221917729268507,-0.02507281792727661,-0.04959597543827174,-0.15756591217378244,-0.25956195807727045,0.06983325621229024,0.7079777365491651,1358,5.908614132536428,0.14409225107995088,0.39349627899250467,0.6883116883116883,-0.0005589638088286941,0.975,0.1,1.0,21,False
cell,2695,10.69,0.04066619109074221,0.07561731617774807,0.2583974845059998,0.31349518866267384,0.872809648875216,0.3245419704523552,-0.10736380998395112,0.37877000729408766,-2.995003924129375,38.91519370468972,-0.006546639288453623,-0.012460473672906577,-0.014119763814161291,-0.026428941917775322,-0.05834543253659112,-0.08705171867473371,0.04247030650624796,0.6749536178107607,819,6.544834148679761,0.09794561688966415,0.3536495659034172,0.676808905380334,-0.0004526698910201077,0.975,0.15,0.1,1,False
cell,2695,10.69,0.01777972233488545,0.12303334676805755,0.02443658972350981,0.31067984234172863,0.08705910274631866,0.02727726316300545,-0.3828741105110164,0.046437515221792146,-20.645431888372464,777.6468085177195,-0.006736636071248699,-0.015473545177646054,-0.014850405532968552,-0.03873393676196243,-0.2938429201337189,-0.31979698768663545,0.07807715165126392,0.7053803339517625,2184,4.563902841886852,0.09831480002364411,0.3536495659034172,0.6790352504638218,-0.23870818671938565,0.975,0.15,0.1,5,False
cell,2695,10.69,0.06610199058647415,0.09090605761326642,0.4948657969887136,0.3238636157133598,2.002831812128704,0.6357031834762816,-0.13802031313917662,0.47892943497250556,-3.366249538321646,69.78764825947854,-0.006577133163947811,-0.01409306140307534,-0.014852996475229852,-0.03158670189247534,-0.10699655985329937,-0.09561513622476836,0.060601552967531745,0.712430426716141,902,3.737047629753154,0.10004499128817824,0.3265875248509429,0.6883116883116883,-0.0004526698910201077,0.975,0.15,0.1,21,False
cell,2695,10.69,0.030473029067100033,0.11627721661656254,0.1176411887094659,0.3096175274835434,0.38741334087928686,0.1441779647951781,-0.17677119854188794,0.1723868442283549,-3.334990096459644,38.814890216543176,-0.01111965076247366,-0.02022719640266018,-0.023696242310147025,-0.03925834562315192,-0.11672792274336695,-0.14255965689763894,0.04648308672740454,0.6634508348794063,1416,11.399228045955157,0.1630469312343262,0.6114597031749016,0.676808905380334,-0.0006433234818707945,0.975,0.15,0.2,1,False
cell,2695,10.69,0.0007874414256801021,0.17255873205123515,-0.029299445822028185,0.3011556633963406,-0.10268167110129778,-0.03298608073957294,-0.5487777398095912,0.001434900449776479,-16.54776290611933,562.5502876289612,-0.011582008826466011,-0.024526918337456037,-0.026809606844217477,-0.056403987678229316,-0.3798007916418875,-0.4079220107171422,0.10054327654994331,0.6964749536178108,2184,7.9778869624754485,0.16329915327751232,0.6114597031749016,0.6790352504638218,-0.317443931119882,0.975,0.15,0.2,5,False
