dynamics,day,years,survival_-1x,se_-1x,survival_-0.5x,se_-0.5x
capped at in-sample max sigma,634,2.515873015873016,0.94725,0.0015806238878999642,0.99285,0.0005957716634751938
capped at in-sample max sigma,635,2.5198412698412698,0.94725,0.0015806238878999642,0.99285,0.0005957716634751938
capped at in-sample max sigma,636,2.5238095238095237,0.9472,0.0015813310848775465,0.99285,0.0005957716634751938
capped at in-sample max sigma,637,2.5277777777777777,0.94705,0.001583450307082607,0.9928,0.0005978360979398946
capped at in-sample max sigma,638,2.5317460317460316,0.947,0.0015841559266688372,0.9928,0.0005978360979398946
capped at in-sample max sigma,639,2.5357142857142856,0.94695,0.0015848611532244714,0.99275,0.0005998932196649659
capped at in-sample max sigma,640,2.5396825396825395,0.94685,0.0015862704293404708,0.99275,0.0005998932196649659
capped at in-sample max sigma,641,2.5436507936507935,0.9468,0.001586974479946039,0.99275,0.0005998932196649659
capped at in-sample max sigma,642,2.5476190476190474,0.94665,0.0015890842881987098,0.9927,0.000601943103623589
capped at in-sample max sigma,643,2.5515873015873014,0.94655,0.0015904888792443663,0.9926,0.000606021451765528
capped at in-sample max sigma,644,2.5555555555555554,0.9465,0.0015911905919782205,0.9926,0.000606021451765528
capped at in-sample max sigma,645,2.5595238095238093,0.94635,0.0015932934051831127,0.9926,0.000606021451765528
capped at in-sample max sigma,646,2.5634920634920637,0.94635,0.0015932934051831127,0.9926,0.000606021451765528
capped at in-sample max sigma,647,2.5674603174603177,0.9463,0.0015939935696231648,0.9926,0.000606021451765528
capped at in-sample max sigma,648,2.5714285714285716,0.94625,0.0015946933482648,0.9926,0.000606021451765528
capped at in-sample max sigma,649,2.5753968253968256,0.9462,0.0015953927416156807,0.9926,0.000606021451765528
capped at in-sample max sigma,650,2.5793650793650795,0.9462,0.0015953927416156807,0.9926,0.000606021451765528
capped at in-sample max sigma,651,2.5833333333333335,0.9462,0.0015953927416156807,0.9926,0.000606021451765528
capped at in-sample max sigma,652,2.5873015873015874,0.9461,0.001596790374469986,0.9926,0.000606021451765528
capped at in-sample max sigma,653,2.5912698412698414,0.94595,0.0015988839466953197,0.9926,0.000606021451765528
capped at in-sample max sigma,654,2.5952380952380953,0.9459,0.001599581038897374,0.9926,0.000606021451765528
capped at in-sample max sigma,655,2.5992063492063493,0.9459,0.001599581038897374,0.9926,0.000606021451765528
capped at in-sample max sigma,656,2.6031746031746033,0.94575,0.001601670026878196,0.99255,0.0006080500596168031
capped at in-sample max sigma,657,2.607142857142857,0.9457,0.001602365594987611,0.99255,0.0006080500596168031
capped at in-sample max sigma,658,2.611111111111111,0.94565,0.0016030607833142198,0.99255,0.0006080500596168031
capped at in-sample max sigma,659,2.615079365079365,0.94565,0.0016030607833142198,0.99255,0.0006080500596168031
capped at in-sample max sigma,660,2.619047619047619,0.94555,0.0016044500225934118,0.99255,0.0006080500596168031
capped at in-sample max sigma,661,2.623015873015873,0.94545,0.0016058377486533313,0.99255,0.0006080500596168031
capped at in-sample max sigma,662,2.626984126984127,0.94535,0.0016072239654136566,0.99255,0.0006080500596168031
capped at in-sample max sigma,663,2.630952380952381,0.9453,0.00160791650902651,0.99255,0.0006080500596168031
capped at in-sample max sigma,664,2.634920634920635,0.9453,0.00160791650902651,0.99255,0.0006080500596168031
capped at in-sample max sigma,665,2.638888888888889,0.9452,0.001609300469148008,0.9925,0.0006100717170956195
capped at in-sample max sigma,666,2.642857142857143,0.94515,0.0016099918866255192,0.9925,0.0006100717170956195
capped at in-sample max sigma,667,2.6468253968253967,0.94515,0.0016099918866255192,0.9925,0.0006100717170956195
capped at in-sample max sigma,668,2.6507936507936507,0.94505,0.0016113735988280316,0.99245,0.0006120864930710343
capped at in-sample max sigma,669,2.6547619047619047,0.94495,0.0016127538172331206,0.99245,0.0006120864930710343
capped at in-sample max sigma,670,2.6587301587301586,0.94475,0.0016155097879616827,0.99245,0.0006120864930710343
capped at in-sample max sigma,671,2.6626984126984126,0.94475,0.0016155097879616827,0.99245,0.0006120864930710343
capped at in-sample max sigma,672,2.6666666666666665,0.94465,0.0016168855478975624,0.99245,0.0006120864930710343
capped at in-sample max sigma,673,2.6706349206349205,0.9446,0.0016175728731652246,0.99245,0.0006120864930710343
capped at in-sample max sigma,674,2.6746031746031744,0.9444,0.001620318487211696,0.99245,0.0006120864930710343
capped at in-sample max sigma,675,2.6785714285714284,0.94435,0.0016210039713091388,0.99245,0.0006120864930710343
capped at in-sample max sigma,676,2.6825396825396823,0.9442,0.0016230582244639278,0.99245,0.0006120864930710343
capped at in-sample max sigma,677,2.6865079365079363,0.94405,0.0016251091886393366,0.99245,0.0006120864930710343
capped at in-sample max sigma,678,2.6904761904761907,0.94385,0.0016278387128336768,0.99245,0.0006120864930710343
capped at in-sample max sigma,679,2.6944444444444446,0.94375,0.0016292012997171348,0.99245,0.0006120864930710343
capped at in-sample max sigma,680,2.6984126984126986,0.94365,0.0016305624413066801,0.99245,0.0006120864930710343
capped at in-sample max sigma,681,2.7023809523809526,0.9436,0.0016312424712469939,0.99245,0.0006120864930710343
capped at in-sample max sigma,682,2.7063492063492065,0.9434,0.0016339589958135421,0.99245,0.0006120864930710343
capped at in-sample max sigma,683,2.7103174603174605,0.94335,0.0016346372303970074,0.99245,0.0006120864930710343
capped at in-sample max sigma,684,2.7142857142857144,0.94335,0.0016346372303970074,0.99245,0.0006120864930710343
capped at in-sample max sigma,685,2.7182539682539684,0.94335,0.0016346372303970074,0.99245,0.0006120864930710343
capped at in-sample max sigma,686,2.7222222222222223,0.94315,0.0016373465958678382,0.9924,0.00061409445527541
capped at in-sample max sigma,687,2.7261904761904763,0.9431,0.0016380230462359185,0.9924,0.00061409445527541
capped at in-sample max sigma,688,2.7301587301587302,0.943,0.001639374880861605,0.9923,0.0006180902037728813
capped at in-sample max sigma,689,2.734126984126984,0.943,0.001639374880861605,0.9923,0.0006180902037728813
capped at in-sample max sigma,690,2.738095238095238,0.943,0.001639374880861605,0.9923,0.0006180902037728813
capped at in-sample max sigma,691,2.742063492063492,0.9429,0.0016407252969342558,0.99225,0.0006200781200784315
capped at in-sample max sigma,692,2.746031746031746,0.94285,0.0016413999741074696,0.99225,0.0006200781200784315
capped at in-sample max sigma,693,2.75,0.9428,0.0016420742979536588,0.99225,0.0006200781200784315
capped at in-sample max sigma,694,2.753968253968254,0.94275,0.00164274826890793,0.99225,0.0006200781200784315
capped at in-sample max sigma,695,2.757936507936508,0.94275,0.00164274826890793,0.99225,0.0006200781200784315
capped at in-sample max sigma,696,2.761904761904762,0.94275,0.00164274826890793,0.99225,0.0006200781200784315
capped at in-sample max sigma,697,2.765873015873016,0.9426,0.0016447680687562002,0.9922,0.0006220594826863436
capped at in-sample max sigma,698,2.7698412698412698,0.9425,0.0016461128454635181,0.9922,0.0006220594826863436
capped at in-sample max sigma,699,2.7738095238095237,0.94245,0.0016467847081510078,0.9922,0.0006220594826863436
capped at in-sample max sigma,700,2.7777777777777777,0.94235,0.0016481273843365382,0.9922,0.0006220594826863436
capped at in-sample max sigma,701,2.7817460317460316,0.9422,0.0016501387820422857,0.99215,0.0006240343540222775
capped at in-sample max sigma,702,2.7857142857142856,0.9421,0.001651477974421699,0.99215,0.0006240343540222775
capped at in-sample max sigma,703,2.7896825396825395,0.94205,0.0016521470500533535,0.99215,0.0006240343540222775
capped at in-sample max sigma,704,2.7936507936507935,0.9419,0.0016541521997688125,0.99215,0.0006240343540222775
capped at in-sample max sigma,705,2.7976190476190474,0.9417,0.0016568209016064473,0.99215,0.0006240343540222775
capped at in-sample max sigma,706,2.8015873015873014,0.9417,0.0016568209016064473,0.99215,0.0006240343540222775
capped at in-sample max sigma,707,2.8055555555555554,0.9416,0.0016581531895455256,0.99215,0.0006240343540222775
capped at in-sample max sigma,708,2.8095238095238093,0.9415,0.0016594841065825244,0.99215,0.0006240343540222775
capped at in-sample max sigma,709,2.8134920634920637,0.9415,0.0016594841065825244,0.99215,0.0006240343540222775
capped at in-sample max sigma,710,2.8174603174603177,0.9415,0.0016594841065825244,0.99215,0.0006240343540222775
capped at in-sample max sigma,711,2.8214285714285716,0.94135,0.0016614779189023246,0.9921,0.0006260027955209153
capped at in-sample max sigma,712,2.8253968253968256,0.94125,0.0016628054230727054,0.9921,0.0006260027955209153
capped at in-sample max sigma,713,2.8293650793650795,0.94115,0.001664131567815477,0.9921,0.0006260027955209153
capped at in-sample max sigma,714,2.8333333333333335,0.9411,0.0016647941314168542,0.9921,0.0006260027955209153
capped at in-sample max sigma,715,2.8373015873015874,0.94105,0.0016654563563780341,0.9921,0.0006260027955209153
capped at in-sample max sigma,716,2.8412698412698414,0.941,0.0016661182431028125,0.9921,0.0006260027955209153
capped at in-sample max sigma,717,2.8452380952380953,0.94095,0.001666779791994132,0.9921,0.0006260027955209153
capped at in-sample max sigma,718,2.8492063492063493,0.9409,0.0016674410034540957,0.9921,0.0006260027955209153
capped at in-sample max sigma,719,2.8531746031746033,0.9409,0.0016674410034540957,0.9921,0.0006260027955209153
capped at in-sample max sigma,720,2.857142857142857,0.94085,0.0016681018778839623,0.9921,0.0006260027955209153
