date,symbol,assets_lower,assets_central,assets_upper,is_anchor
2017-12-22,SVXY,647726065.4246643,773582971.4825027,776050753.9542251,False
2017-12-26,SVXY,647224660.0626045,774393209.9751265,775450012.3289702,False
2017-12-27,SVXY,643715052.039338,770544381.4062064,771245095.9330952,False
2017-12-28,SVXY,654193766.1744186,783443747.0688876,783799807.622316,False
2017-12-29,SVXY,770163871.0,770163871.0,770163871.0,True
2018-01-02,SVXY,796414648.470244,1266395306.5252323,7728629354.781321,False
2018-01-03,SVXY,814015259.8345149,1414474185.6884527,7899430584.910985,False
2018-01-04,SVXY,816297968.0181197,1538869288.5890262,7921582620.2987,False
2018-01-05,SVXY,816538209.6720399,1659786183.865133,7923913992.156683,False
2018-01-08,SVXY,826269692.3714112,2045266525.5459251,8018351008.101045,False
2018-01-09,SVXY,817379284.6115178,2143848166.996246,7932076017.402333,False
2018-01-10,SVXY,825548784.0890448,2287068715.50136,8011355113.5329275,False
2018-01-11,SVXY,830234367.113366,2422534067.4920583,8056825314.985892,False
2018-01-12,SVXY,830114200.4562545,2544650298.319466,8055659184.308359,False
2018-01-16,SVXY,779354649.5725207,2848964058.384104,7563074378.454931,False
2018-01-17,SVXY,797976448.3714825,3034762412.733505,7743785495.60092,False
2018-01-18,SVXY,794732681.911894,3139673156.953349,7712307083.284188,False
2018-01-19,SVXY,797556002.5620464,3268490524.056551,7739705372.475179,False
2018-01-22,SVXY,816478172.1736356,3707401507.519869,7923331371.566459,False
2018-01-23,SVXY,801820956.4563258,3759139903.639337,7781093671.808233,False
2018-01-24,SVXY,780916449.4737592,3776342988.707997,7578230519.274529,False
2018-01-25,SVXY,767881162.8163952,3826592778.161888,7451732470.423213,False
2018-01-26,SVXY,774128454.0816519,3971932269.933807,7512357923.198692,False
2018-01-29,SVXY,717061528.6041056,3996495345.3741784,6958564599.231018,False
2018-01-30,SVXY,694414925.9044818,3972723123.4412365,6738795665.112873,False
2018-01-31,SVXY,709492633.261379,4163653699.0744653,6885113932.745381,False
2018-02-01,SVXY,730877715.212089,4396978428.966691,7092640718.492135,False
2018-02-02,SVXY,634344429.7911156,3909816716.488366,6155854855.93791,False
2018-02-05,SVXY,431426301.25298923,2850064839.442194,4186680873.7046485,False
2018-02-06,SVXY,73526285.86785555,496572672.2674134,713519537.0876994,False
2018-02-07,SVXY,74066921.24947888,511151051.4296593,718766013.265245,False
2018-02-08,SVXY,57547534.818303205,405637365.20604724,558457290.7421299,False
2018-02-09,SVXY,65236556.716758765,469459606.97794247,633073698.7503263,False
2018-02-12,SVXY,68119943.50916018,520358459.3491582,661054886.4993799,False
2018-02-13,SVXY,67819589.88283956,528069534.7436834,658140171.3347914,False
2018-02-14,SVXY,75989175.29190053,602891777.4210374,737420101.3689021,False
2018-02-15,SVXY,77551009.5657526,626724351.546082,752576575.7499075,False
2018-02-16,SVXY,76229457.04720324,627290437.7488667,739751862.3818593,False
2018-02-20,SVXY,72805440.60194743,642078273.0203316,706524254.048828,False
2018-02-21,SVXY,72384948.96235994,649048877.9362242,702443686.1745449,False
2018-02-22,SVXY,73406147.85458867,669035207.3255697,712353684.3780048,False
2018-02-23,SVXY,79172915.71062256,733274830.2873616,768316004.282544,False
2018-02-26,SVXY,795714182.2863985,795714182.2863985,795714182.2863985,True
2014-12-31,UVXY,351789952.99999994,351789952.99999994,351789952.99999994,True
2015-01-02,UVXY,340320044.27592844,351333200.41385394,2350221039.447338,False
2015-01-05,UVXY,389276913.24049085,420770557.9619521,2688312977.9071593,False
2015-01-06,UVXY,406621626.1875836,446097885.6696449,2808094078.0129795,False
2015-01-07,UVXY,380884310.201575,424024832.1088662,2630354381.081763,False
2015-01-08,UVXY,334025600.94885147,377263443.19985294,2306752153.6507936,False
2015-01-09,UVXY,357664757.22302127,409749788.56814796,2470002139.5531583,False
2015-01-12,UVXY,391514940.7175351,467534239.22744405,2703768603.7272654,False
2015-01-13,UVXY,414734457.8876491,501972868.356188,2864120597.9658566,False
2015-01-14,UVXY,430400650.22695875,527898542.2782326,2972309978.7065973,False
2015-01-15,UVXY,455998098.4477621,566672851.6970278,3149083760.846561,False
2015-01-16,UVXY,436695093.5540358,549750820.4997499,3015778864.503142,False
2015-01-20,UVXY,429281636.48843664,568202213.4368262,2964582165.7965446,False
2015-01-21,UVXY,388577502.7975848,520613156.3264585,2683482909.370867,False
2015-01-22,UVXY,338781427.2417903,459378438.7713195,2339595482.163525,False
2015-01-23,UVXY,354867222.87671596,486932301.8937849,2450682607.278026,False
2015-01-26,UVXY,323394970.43289137,459445701.87092537,2233337931.005291,False
2015-01-27,UVXY,350810807.0266832,504071575.7593473,2422669347.3015876,False
2015-01-28,UVXY,408440014.56057215,593486391.3634344,2820651712.1693125,False
2015-01-29,UVXY,379485525.1242025,557554182.7107084,2620694491.29919,False
2015-01-30,UVXY,452641057.23219573,672360996.8117195,3125900322.116402,False
2015-02-02,UVXY,406062119.3183226,622882792.5345083,2804230171.5579534,False
2015-02-03,UVXY,368155519.973776,570692581.7073199,2542450447.4074078,False
2015-02-04,UVXY,388577502.7975848,608636925.3457077,2683482909.370867,False
2015-02-05,UVXY,358224264.0922823,566890302.8565905,2473866046.008185,False
2015-02-06,UVXY,388857274.13643515,621659014.8157699,2685414986.2433863,False
2015-02-09,UVXY,393892835.9597846,648829527.2889726,2720190144.3386245,False
2015-02-10,UVXY,364099104.12374324,605643929.9198973,2514437187.430969,False
2015-02-11,UVXY,367316241.7656646,616938722.1415448,2536654464.079861,False
2015-02-12,UVXY,324234248.6410028,549825168.1608628,2239133914.3328376,False
2015-02-13,UVXY,315701742.0284419,540464279.533922,2180209155.426174,False
2015-02-17,UVXY,317240394.8710197,563630913.0249679,2190834960.0,False
2015-02-18,UVXY,312344700.81287557,559986809.7944478,2157025716.6960154,False
2015-02-19,UVXY,298916535.9506102,540748786.0635923,2064291961.7753804,False
2015-02-20,UVXY,277095768.04942894,505757948.7096369,1913599610.0293486,False
2015-02-23,UVXY,279054059.99606246,522878018.07449484,1927123406.2669477,False
2015-02-24,UVXY,255694639.2523034,483245553.1926137,1765805249.9470901,False
2015-02-25,UVXY,258632041.36381403,492981862.50458395,1786090697.0134757,False
2015-02-26,UVXY,252477465.8019424,485335780.40949255,1743587726.0081847,False
2015-02-27,UVXY,249540063.69043174,483726936.2509231,1723302278.941799,False
2015-03-02,UVXY,233314364.48186108,463599329.5862842,1611248991.7460318,False
2015-03-03,UVXY,242825981.25929907,486428129.3518342,1676935401.4814816,False
2015-03-04,UVXY,242266474.390038,489227340.96563876,1673071495.0264552,False
2015-03-05,UVXY,235972031.062961,480334652.98812485,1629602609.2299109,False
2015-03-06,UVXY,257093406.42545605,527488350.611341,1775465016.0846562,False
2015-03-09,UVXY,249540063.69043174,524103983.2441112,1723302278.941799,False
2015-03-10,UVXY,264646749.16048032,560114391.025207,1827627753.2275133,False
2015-03-11,UVXY,277235653.7188541,591244145.8620673,1914565648.4656086,False
2015-03-12,UVXY,244784255.30171275,525997713.1998981,1690459074.0740743,False
2015-03-13,UVXY,254995264.61783698,552065324.3821495,1760975428.7008102,False
2015-03-16,UVXY,243385488.12856013,538744492.1986864,1680799307.936508,False
2015-03-17,UVXY,241007592.88631055,537380560.7146714,1664377767.3251488,False
2015-03-18,UVXY,219606446.18496516,493215258.4611151,1516583283.5978837,False
2015-03-19,UVXY,219886199.6195957,497401445.9265888,1518515236.825397,False
2015-03-20,UVXY,213451870.62309355,486300218.33703995,1474080312.5925927,False
2015-03-23,UVXY,205618774.45343873,478435436.14396,1419985622.2222223,False
2015-03-24,UVXY,203380746.9763945,476518795.4759423,1404529996.4021165,False
2015-03-25,UVXY,221284966.79274833,522048701.14424974,1528175002.962963,False
2015-03-26,UVXY,218627318.1158682,519316376.29586524,1509821509.1240907,False
2015-03-27,UVXY,213172117.188463,509807615.3451453,1472148359.3650794,False
2015-03-30,UVXY,200163591.43025333,488413622.70789397,1382312596.1082177,False
2015-03-31,UVXY,210514450.60736308,517076714.20913124,1453794741.8812006,False
2015-04-01,UVXY,209815075.97289667,518753804.3680862,1448964920.6349208,False
2015-04-02,UVXY,201562340.69918615,501610862.9099982,1391972238.6007771,False
2015-04-06,UVXY,193169737.66027027,493227312.4412308,1334013641.7753804,False
2015-04-07,UVXY,191910856.1565428,493118194.8359963,1325319914.074074,False
2015-04-08,UVXY,184497399.0909437,477054467.5706705,1274123215.367477,False
2015-04-09,UVXY,172328115.73240578,448376751.8122921,1190083188.1481483,False
2015-04-10,UVXY,156941676.8277267,410882521.70641,1083825760.6349206,False
2015-04-13,UVXY,164914658.66680667,439761504.0635153,1138886489.441551,False
2015-04-14,UVXY,161557617.45124033,433423713.503448,1115703050.7113922,False
2015-04-15,UVXY,154423895.91605192,416784169.87627447,1066438181.5873016,False
2015-04-16,UVXY,147989566.91954976,401812720.85408247,1022003257.3544974,False
2015-04-17,UVXY,157920804.89682364,431332695.67126817,1090587535.1087136,False
2015-04-20,UVXY,147569936.767604,410224438.0882029,1019105327.5132276,False
2015-04-21,UVXY,147569936.767604,412612206.2820265,1019105327.5132276,False
2015-04-22,UVXY,144352772.2693529,405952581.66737187,996887865.3968254,False
2015-04-23,UVXY,141555237.9230476,400375730.40920365,977568333.1216931,False
2015-04-24,UVXY,138897580.29405758,395106239.13502645,959214777.4603175,False
2015-04-27,UVXY,147150306.6156582,425724771.4200063,1016207397.6719577,False
2015-04-28,UVXY,136379799.38238284,396771013.3154711,941827198.4126985,False
2015-04-29,UVXY,143513511.9654613,419847322.25617397,991092005.7142857,False
2015-04-30,UVXY,151346608.13511613,445211842.52948546,1045186696.0846561,False
2015-05-01,UVXY,136659552.81701335,404218597.9063476,943759151.6402117,False
2015-05-04,UVXY,137219059.6862744,412534390.6526074,947623058.0952381,False
2015-05-05,UVXY,146171169.59445134,441813084.58801645,1009445561.3756614,False
2015-05-06,UVXY,150926986.93528023,458629978.66803855,1042288828.0658896,False
2015-05-07,UVXY,148968703.94075662,455089639.5384956,1028765093.6507937,False
2015-05-08,UVXY,133162634.88413174,408957782.7766169,919609736.2962964,False
2015-05-11,UVXY,140576100.90184075,438549201.90454173,970806496.8253969,False
2015-05-12,UVXY,139457087.16331863,437314760.5092566,963078683.915344,False
2015-05-13,UVXY,134981032.20923018,425462651.9592713,932167432.2751323,False
2015-05-14,UVXY,129246086.79930434,409477277.97131014,892562391.1111112,False
2015-05-15,UVXY,126868182.60494484,403996406.7686737,876140788.6772487,False
2015-05-18,UVXY,118475579.56602898,383022189.1425867,818182191.8518519,False
2015-05-19,UVXY,115118538.35046263,374031825.6195066,794998753.1216931,False
2015-05-20,UVXY,115510193.15894537,377173374.6038146,797703487.6402117,False
2015-05-21,UVXY,109075864.1624432,357928386.33652526,753268563.4074074,False
2015-05-22,UVXY,109439543.6274629,360892583.0097946,755780102.6031747,False
2015-05-26,UVXY,117999998.72715709,396759147.782326,814897871.3650794,False
2015-05-27,UVXY,109355617.59707373,369463015.29176825,755200516.6349207,False
2015-05-28,UVXY,111817447.82182239,379589694.58306015,772201705.0370371,False
2015-05-29,UVXY,113356091.7122903,386647138.4392338,782827447.7883599,False
2015-06-01,UVXY,111062113.54831997,384213741.77219284,766985431.3227514,False
2015-06-02,UVXY,114670932.85505378,398553711.8980691,791907627.957672,False
2015-06-03,UVXY,110670458.73983723,386440257.81358224,764280696.8042328,False
2015-06-04,UVXY,118055949.41408318,414139205.4482129,815284262.0105821,False
2015-06-05,UVXY,113943573.9250144,401556703.2401246,786884549.5661376,False
2015-06-08,UVXY,118699382.3137334,424078864.96332383,819727754.4338624,False
2015-06-09,UVXY,116069700.02820642,416561839.89320666,801567394.0952381,False
2015-06-10,UVXY,105970601.03804433,382031911.5273007,731823882.5820106,False
2015-06-11,UVXY,101410620.05356672,367233723.71668035,700333044.973545,False
2015-06-12,UVXY,103928400.96524148,378032873.1792562,717720624.0211641,False
2015-06-15,UVXY,112768609.49956618,415662549.9401926,778770346.0105821,False
2015-06-16,UVXY,108544332.6366452,401848271.75891197,749597852.2751323,False
2015-06-17,UVXY,108012801.1108472,401628168.57763535,745927141.1428572,False
2015-06-18,UVXY,101746324.17512335,379973600.69422734,702651388.8465608,False
2015-06-19,UVXY,103368894.09598042,387705688.58893037,713856717.5661376,False
2015-06-22,UVXY,93885252.66200548,356692752.2100001,648363503.1534392,False
2015-06-23,UVXY,88989567.55597124,339532765.40852374,614554321.6719577,False
2015-06-24,UVXY,92318633.42807452,353728326.68554264,637544565.0793651,False
2015-06-25,UVXY,93689425.25776412,360496606.2769674,647011135.8941799,False
2015-06-26,UVXY,92710288.23655728,358229206.0747895,640249299.5978836,False
2015-06-29,UVXY,124490278.41058534,487068917.8897749,859719186.2433863,False
2015-06-30,UVXY,122979609.8635805,483148300.93254876,849286638.8148148,False
2015-07-01,UVXY,105830724.32072908,417488113.5257963,730857905.968254,False
2015-07-02,UVXY,119146987.80914225,471946867.8018537,822818879.5978837,False
2015-07-06,UVXY,125049785.2798464,503421644.1490845,863583092.6984128,False
2015-07-07,UVXY,112544806.75186177,454900520.76616704,777224783.4285715,False
2015-07-08,UVXY,134421525.33996913,545500150.2461221,928303525.8201059,False
2015-07-09,UVXY,137051207.6254961,558389314.2592344,946463886.1587303,False
2015-07-10,UVXY,115566143.84587148,472722399.40206325,798089878.2857144,False
2015-07-13,UVXY,92850164.95387253,384309977.5127956,641215276.2116402,False
2015-07-14,UVXY,90947841.59838493,377907786.1734596,628077994.2645503,False
2015-07-15,UVXY,90444285.41604999,377278843.86985654,624600478.4550265,False
2015-07-16,UVXY,78582739.78771555,329071166.0854903,542685661.6084657,False
2015-07-17,UVXY,76988145.21032155,323639394.0713109,531673528.21164024,False
2015-07-20,UVXY,76820293.14954323,326662777.22692245,530514356.2751323,False
2015-07-21,UVXY,75281649.25907531,321338106.1946269,519888613.52380955,False
2015-07-22,UVXY,74722142.38981426,320158911.2386654,516024707.0687831,False
2015-07-23,UVXY,76512564.37144965,329068277.3689765,528389207.72486776,False
2015-07-24,UVXY,81436224.82094696,351561837.8077182,562391584.5291005,False
2015-07-27,UVXY,89940729.23371503,392641837.58892554,621122962.6455027,False
2015-07-28,UVXY,76820293.14954323,336606756.69268876,530514356.2751323,False
2015-07-29,UVXY,74078709.49016404,325792479.579537,511581214.6455027,False
2015-07-30,UVXY,73155523.1558833,322916076.2298346,505205768.994709,False
2015-07-31,UVXY,72847794.37778972,322736449.5178741,503080620.4444445,False
2015-08-03,UVXY,70637742.24420854,316374170.3431661,487818189.94708997,False
2015-08-04,UVXY,71197249.1134696,320032117.6459291,491682096.4021164,False
2015-08-05,UVXY,70134186.06187358,316388454.3150936,484340674.13756615,False
2015-08-06,UVXY,75337599.94600143,341081035.8930747,520275004.1693122,False
2015-08-07,UVXY,73882882.08592267,335690461.2661151,510228847.3862434,False
2015-08-10,UVXY,68343764.08023821,313840736.37359715,471976173.4814815,False
2015-08-11,UVXY,74498339.64210984,343308529.99925995,514479144.48677254,False
2015-08-12,UVXY,74470364.2986468,344384586.2434245,514285949.1640212,False
2015-08-13,UVXY,72540065.59969614,336631754.4113642,500955471.89417994,False
2015-08-14,UVXY,72232336.82160255,336372459.9833634,498830323.34391534,False
2015-08-17,UVXY,70693692.93113464,332638879.9844878,488204580.5925926,False
2015-08-18,UVXY,72204361.4781395,340915419.84771657,498637128.02116406,False
2015-08-19,UVXY,74973920.48098174,355205111.65298754,517763464.973545,False
2015-08-20,UVXY,87730677.10013385,417062530.17174846,605860532.1481482,False
2015-08-21,UVXY,117244664.45365465,559266049.2068968,809681597.6507937,False
2015-08-24,UVXY,160298718.04329306,772418371.7198453,1107009199.3650794,False
2015-08-25,UVXY,185420576.47311455,896471237.8026178,1280498599.1957672,False
2015-08-26,UVXY,152633473.93441656,740421882.8802755,1054073680.931217,False
2015-08-27,UVXY,159907063.2348103,778293307.0299017,1104304464.846561,False
2015-08-28,UVXY,176384531.58243856,861345791.774536,1218096448.1245868,False
2015-08-31,UVXY,188973454.04503217,931994895.5516773,1305034467.0076885,False
2015-09-01,UVXY,244896156.67556497,1211761664.8406103,1691231855.3650794,False
2015-09-02,UVXY,194148883.63358703,963802392.6304234,1340775539.89418,False
2015-09-03,UVXY,191183497.22650343,952174952.7338594,1320296835.6825397,False
2015-09-04,UVXY,219382643.43726075,1096168408.2644312,1515037721.0158732,False
2015-09-08,UVXY,180440965.3366911,913270788.538731,1246109831.7460318,False
2015-09-09,UVXY,188218110.81941983,955678946.9952359,1299818131.4708996,False
2015-09-10,UVXY,178790429.0244809,910702752.1667733,1234711369.526207,False
2015-09-11,UVXY,170034137.56843546,868852183.2259218,1174241171.6825397,False
2015-09-14,UVXY,170090088.25536156,877394556.3010575,1174627562.3280425,False
2015-09-15,UVXY,136911330.90818083,708460200.191174,945497909.5449736,False
2015-09-16,UVXY,120238026.20420131,624128182.3249543,830353497.1851852,False
2015-09-17,UVXY,118195826.13139845,615440065.1674654,816250238.6243386,False
2015-09-18,UVXY,148017542.26301283,773115338.477028,1022196452.6772487,False
2015-09-21,UVXY,129078234.73852602,680458497.4539353,891403219.1746032,False
2015-09-22,UVXY,142674251.6615697,754440832.5056703,985296146.031746,False
2015-09-23,UVXY,136379799.38238284,723363383.333243,941827198.4126985,False
2015-09-24,UVXY,143149832.5004416,761588131.9054458,988580466.5185186,False
2015-09-25,UVXY,150954953.3266334,805555605.9518036,1042481961.5661377,False
2015-09-28,UVXY,172048362.29777527,926469947.1766657,1188151234.920635,False
2015-09-29,UVXY,172328115.73240578,930764772.4367399,1190083188.1481483,False
2015-09-30,UVXY,156550022.01924396,848078471.6590363,1081121026.1164021,False
2015-10-01,UVXY,153248931.49060372,832675130.8118997,1058323978.0317461,False
2015-10-02,UVXY,137079182.96895915,747035133.9030514,946657081.4814816,False
2015-10-05,UVXY,121776670.09466922,669552873.9742067,840979239.9365079,False
2015-10-06,UVXY,124406352.38019618,686024369.2642707,859139600.2751323,False
2015-10-07,UVXY,118111900.1010093,653225463.7049028,815670652.6560847,False
2015-10-08,UVXY,106865812.02886203,592757401.5291761,738006132.9100529,False
2015-10-09,UVXY,106614033.93769455,593085930.3241664,736267375.0052911,False
2015-10-12,UVXY,93773351.28815328,526206092.6954683,647590721.8624339,False
2015-10-13,UVXY,102641535.16594104,577630416.6631393,708833639.1746032,False
2015-10-14,UVXY,106893787.37232508,603290198.9530306,738199328.2328043,False
2015-10-15,UVXY,91843052.58920263,519832508.19735694,634260244.5925926,False
2015-10-16,UVXY,89297296.33406481,506868387.4400305,616679470.2222222,False
2015-10-19,UVXY,77155997.27109987,441697359.57273847,532832700.1481482,False
2015-10-20,UVXY,82331435.81176464,472657526.00435597,568573834.8571429,False
2015-10-21,UVXY,93717400.60122718,539539750.1930546,647204331.2169312,False
2015-10-22,UVXY,76568515.05837575,442050952.2557413,528775598.3703704,False
2015-10-23,UVXY,77603602.76650871,449282468.1734006,535923825.3121693,False
2015-10-26,UVXY,82555238.55946907,481957111.17597765,570119397.4391534,False
2015-10-27,UVXY,79142246.65697663,463312647.8130168,546549568.0634921,False
2015-10-28,UVXY,74638216.3594251,438152951.502089,515445121.10052913,False
2015-10-29,UVXY,76568515.05837575,450723416.8672042,528775598.3703704,False
2015-10-30,UVXY,78918443.9092722,465833307.3514076,545004005.4814816,False
2015-11-02,UVXY,70805594.30498686,421382473.42568547,488977361.8835979,False
2015-11-03,UVXY,74134660.17709015,442394150.99893117,511967605.2910053,False
2015-11-04,UVXY,78554764.4442525,470041921.0666367,542492466.2857143,False
2015-11-05,UVXY,75281649.25907531,451674942.2941517,519888613.52380955,False
2015-11-06,UVXY,72092460.1042873,433706939.15639734,497864346.73015875,False
2015-11-09,UVXY,79449975.4350702,481826260.3362452,548674716.6137567,False
2015-11-10,UVXY,74973920.48098174,455894240.94855666,517763464.973545,False
2015-11-11,UVXY,78191084.97923282,476722044.6090273,539980927.0899471,False
2015-11-12,UVXY,92262682.74114843,564007820.7545667,637158174.4338624,False
2015-11-13,UVXY,104655759.89528085,641460904.4925996,722743702.4126985,False
2015-11-16,UVXY,83702227.64145423,517094602.90107375,578040405.6719577,False
2015-11-17,UVXY,92542436.17577896,573204926.4959887,639090127.6613756,False
2015-11-18,UVXY,80904693.29514895,502430200.1245732,558720873.3968254,False
2015-11-19,UVXY,86443811.30083342,538227659.8713636,596973547.3015873,False
2015-11-20,UVXY,80820767.2647598,504524461.8759241,558141287.4285715,False
2015-11-23,UVXY,76484589.0279866,481168521.7494673,528196012.4021164,False
2015-11-24,UVXY,77155997.27109987,486640815.19896793,532832700.1481482,False
2015-11-25,UVXY,74834043.76366648,473206573.2763353,516797488.3597884,False
2015-11-27,UVXY,76036983.53257775,483273904.42717034,525104887.2380953,False
2015-11-30,UVXY,75169747.8852231,481410822.3293111,519115832.23280424,False
2015-12-01,UVXY,68931246.29296231,442572834.5223034,476033275.2592593,False
2015-12-02,UVXY,74022758.80323794,476460605.12135315,511194824.0,False
2015-12-03,UVXY,84485537.25841972,545173158.4114164,583449874.7089947,False
2015-12-04,UVXY,69294925.757982,448271535.0171629,478544814.4550265,False
2015-12-07,UVXY,72679942.3170114,473697349.47072506,501921448.50793654,False
2015-12-08,UVXY,77072071.2407107,503570473.117973,532253114.1798942,False
2015-12-09,UVXY,83394498.86336066,546229074.4321498,575915257.1216931,False
2015-12-10,UVXY,85520624.96655267,561538849.5675908,590598101.6507937,False
2015-12-11,UVXY,111369842.32641354,733069991.514298,769110579.8730159,False
2015-12-14,UVXY,94808438.99628623,628659993.5529039,654738948.8042328,False
2015-12-15,UVXY,87171170.2308728,579428934.4947766,601996625.6931217,False
2015-12-16,UVXY,75337599.94600143,501989905.36561453,520275004.1693122,False
2015-12-17,UVXY,81715978.25557749,545812562.8716426,564323537.7566137,False
2015-12-18,UVXY,94976291.05706455,635920082.9711852,655898120.7407408,False
2015-12-21,UVXY,86052156.49235068,580345068.7751039,594268812.7830688,False
2015-12-22,UVXY,77351824.67534123,522920686.07976747,534185067.40740746,False
2015-12-23,UVXY,73575153.3078291,498579785.5093345,508103698.83597887,False
2015-12-24,UVXY,76148884.90642996,517252732.95277536,525877668.52910054,False
2015-12-28,UVXY,74330487.58133152,509711839.79709524,513319972.5502646,False
2015-12-29,UVXY,71924608.04350898,494377610.044335,496705174.7936508,False
2015-12-30,UVXY,76036983.53257775,523874564.21424454,525104887.2380953,False
2015-12-31,UVXY,547708740.0,547708740.0,547708740.0,True
2016-01-04,UVXY,617452251.5132276,713910072.8060142,9419228444.48,False
2016-01-05,UVXY,582097507.4497355,695765927.1756295,8879892147.44,False
2016-01-06,UVXY,616872665.5449736,761423583.9059877,9410386865.84,False
2016-01-07,UVXY,750370633.5661376,955509498.1866226,11446897145.92,False
2016-01-08,UVXY,827262372.0211641,1085730701.6680427,12619879912.16,False
2016-01-11,UVXY,770849337.7777778,1102008112.5384474,11759299591.2,False
2016-01-12,UVXY,698787482.3915344,1026279290.5417306,10659996646.960001,False
2016-01-13,UVXY,839626872.6772487,1265915513.7441962,12808500256.48,False
2016-01-14,UVXY,773940462.941799,1197105391.7109356,11806454677.28,False
2016-01-15,UVXY,930235479.0476191,1475187461.437443,14190733717.2,False
2016-01-19,UVXY,934292580.8253969,1627575626.168513,14252624767.68,False
2016-01-20,UVXY,978341114.4126985,1742518847.558304,14924584744.32,False
2016-01-21,UVXY,972545254.7301588,1770178399.2972457,14836168957.92,False
2016-01-22,UVXY,808715621.0370371,1503568067.727846,12336949395.68,False
2016-01-25,UVXY,887539312.7195767,1754105393.4045374,13539404090.720001,False
2016-01-26,UVXY,803112956.6772487,1618613131.9719107,12251480802.16,False
2016-01-27,UVXY,869765343.026455,1786914436.3793473,13268262345.76,False
2016-01-28,UVXY,811613550.8783069,1699140193.7935052,12381157288.880001,False
2016-01-29,UVXY,743222406.6243386,1584987418.8964872,11337851009.36,False
2016-02-01,UVXY,725255241.6084657,1631644881.4911206,11063762071.52,False
2016-02-02,UVXY,819727754.4338624,1876198943.38839,12504939389.84,False
2016-02-03,UVXY,802919761.3544974,1869086530.7502978,12248533609.28,False
2016-02-04,UVXY,817216215.2380953,1934282895.6508808,12466625882.4,False
2016-02-05,UVXY,880970671.7460318,2119590504.617108,13439199532.800001,False
2016-02-08,UVXY,967135785.6931218,2440215125.670898,14753647557.28,False
2016-02-09,UVXY,982398216.1904763,2517091649.462753,14986475794.800001,False
2016-02-10,UVXY,1000365381.2063493,2602195993.2851977,15260564732.64,False
2016-02-11,UVXY,1121305653.2486773,2960583671.1538706,17105507475.52,False
2016-02-12,UVXY,1028958288.9735451,2756944624.7707443,15696749278.880001,False
2016-02-16,UVXY,934292580.8253969,2649255903.516264,14252624767.68,False
2016-02-17,UVXY,861651139.4708995,2476927295.7881513,13144480244.800001,False
2016-02-18,UVXY,855275693.8201059,2492002850.288749,13047222879.76,False
2016-02-19,UVXY,810454378.941799,2393059824.5114155,12363474131.6,False
2016-02-22,UVXY,719266186.6031747,2208077266.0518093,10972399092.24,False
2016-02-23,UVXY,791134846.6666667,2459604654.432146,12068754843.6,False
2016-02-24,UVXY,780509103.915344,2457052274.382895,11906659235.2,False
2016-02-25,UVXY,726800804.1904762,2316362923.041691,11087339614.56,False
2016-02-26,UVXY,745927141.1428572,2406451854.5856442,11379111709.68,False
2016-02-29,UVXY,767758212.6137567,2566835411.3819065,11712144505.12,False
2016-03-01,UVXY,636578588.4656085,2153125818.655192,9711000539.6,False
2016-03-02,UVXY,612235977.7989419,2094701545.0677242,9339654236.72,False
2016-03-03,UVXY,571471764.6984128,1977549739.4477828,8717796539.04,False
2016-03-04,UVXY,584415851.3227514,2045166336.4825978,8915258462.0,False
2016-03-07,UVXY,586927390.5185186,2122722422.8136947,8953571969.44,False
2016-03-08,UVXY,631169119.4285715,2307380301.149495,9628479138.960001,False
2016-03-09,UVXY,615133907.6402117,2272783900.345158,9383862129.92,False
2016-03-10,UVXY,592336859.5555556,2211687423.217778,9036093370.08,False
2016-03-11,UVXY,533605481.4391535,2013234053.9640305,8140146734.56,False
2016-03-14,UVXY,515831511.74603176,2006611888.0780694,7869004989.6,False
2016-03-15,UVXY,529161989.0158731,2079134449.8317895,8072361298.32,False
2016-03-16,UVXY,491295705.7566138,1949541184.919182,7494711493.84,False
2016-03-17,UVXY,461543626.0529101,1849505578.5147347,7040843790.32,False
2016-03-18,UVXY,454009008.4656085,1837043946.1195335,6925903268.0,False
2016-03-21,UVXY,427927639.89417994,1781649480.260677,6528032229.2,False
2016-03-22,UVXY,416529115.8518519,1750459899.8000934,6354147849.28,False
2016-03-23,UVXY,455554571.04761904,1932255606.443147,6949480811.04,False
2016-03-24,UVXY,450724687.978836,1929372384.6614053,6875800989.04,False
2016-03-28,UVXY,439132968.61375666,1948353810.7811797,6698969416.24,False
2016-03-29,UVXY,388515794.0529101,1738947927.7482827,5926804881.68,False
2016-03-30,UVXY,369196261.7777778,1666895001.1509285,5632085593.68,False
2016-03-31,UVXY,373446558.8783069,1700669661.1049209,5696923837.04,False
2016-04-01,UVXY,352001878.0529101,1616758279.5220945,5369785427.36,False
2016-04-04,UVXY,370355433.71428573,1744449310.805636,5649768750.96,False
2016-04-05,UVXY,412858404.7195767,1960771026.266647,6298151184.56,False
2016-04-06,UVXY,360888862.8994709,1728048702.3055842,5505356299.84,False
2016-04-07,UVXY,426382077.3121693,2058302942.1535046,6504454686.16,False
2016-04-08,UVXY,404164615.1957672,1966835645.5701756,6165527504.96,False
2016-04-11,UVXY,416722311.1746032,2076771677.09381,6357095042.16,False
2016-04-12,UVXY,387936208.0846561,1948464402.0035613,5917963303.04,False
2016-04-13,UVXY,348910752.8888889,1766080169.8551235,5322630341.28,False
2016-04-14,UVXY,346399213.69312173,1766896063.3244154,5284316833.84,False
