date,rv_proxy,har_forecast,har_forecast_ann_var,har_forecast_vol_pct,vix,vix3m,iv_ann_var,vrp,cm30,cm30_spot_anchored,cm90,slope_cm,slope_vix3m,vix_input_lagged,vrp_aligned,slope_vix3m_aligned,sig_contango,sig_contango_vix3m,sig_vrp,signal,binding
2019-05-31,0.00012657110301478886,0.00012659465899749,0.03190185406736748,17.861090131167103,18.71,18.83,0.03500641000000001,0.0031045559326325287,18.25357142857143,False,18.325,0.9961021243422336,0.9936271906532131,False,0.0031045559326325287,0.9936271906532131,1.0,1.0,1.0,1.0,none
2019-06-03,7.60705968442945e-05,0.00012726220123975143,0.03207007471241736,17.9081195864941,18.86,18.77,0.03556996,0.0034998852875826394,18.3,False,18.244642857142857,1.0030341587550162,1.0047948854555142,False,0.0034998852875826394,1.0047948854555142,0.0,0.0,1.0,0.0,contango
2019-06-04,0.00011762861654542804,0.0001404501451837855,0.03539343658631395,18.81314343386398,16.97,17.59,0.028798089999999995,-0.006595346586313954,17.46607142857143,False,17.696428571428573,0.9869828456104943,0.9647527003979534,False,-0.006595346586313954,0.9647527003979534,1.0,1.0,0.0,0.0,vrp
2019-06-05,0.00010812719037317021,0.0001438381630943137,0.03624721709976705,19.03870192522774,16.09,17.13,0.025888809999999995,-0.010358407099767052,17.025,False,17.494642857142857,0.9731550474635091,0.9392877991827204,False,-0.010358407099767052,0.9392877991827204,1.0,1.0,0.0,0.0,vrp
2019-06-06,4.226050019282155e-05,0.00012797910143497884,0.03225073356161467,17.95848923534902,15.93,16.92,0.025376489999999998,-0.00687424356161467,16.869642857142857,False,17.325000000000003,0.973716759431045,0.9414893617021276,False,-0.00687424356161467,0.9414893617021276,1.0,1.0,0.0,0.0,vrp
2019-06-07,6.240841758453359e-05,0.00012392584884970208,0.031229313910124925,17.67181765131276,16.3,17.15,0.026569000000000002,-0.004660313910124923,17.046428571428574,False,17.432142857142857,0.9778733866011066,0.9504373177842567,False,-0.004660313910124923,0.9504373177842567,1.0,1.0,0.0,0.0,vrp
2019-06-10,6.803852220682259e-05,0.00012463511010989213,0.03140804774769282,17.722315804570467,15.94,16.88,0.025408359999999994,-0.005999687747692824,16.862499999999997,False,17.253571428571426,0.9773338853239495,0.9443127962085308,False,-0.005999687747692824,0.9443127962085308,1.0,1.0,0.0,0.0,vrp
2019-06-11,8.48704324786786e-05,0.00012310147947323423,0.031021572827255026,17.612942067484077,15.99,16.99,0.025568010000000006,-0.00545356282725502,16.985714285714288,False,17.410714285714285,0.9755897435897437,0.9411418481459684,False,-0.00545356282725502,0.9411418481459684,1.0,1.0,0.0,0.0,vrp
2019-06-12,1.2902451080842949e-05,8.620623171318063e-05,0.02172397039172152,14.739053698159024,15.91,17.05,0.025312809999999998,0.0035888396082784796,16.9,False,17.40357142857143,0.9710650523291606,0.9331378299120234,False,0.0035888396082784796,0.9331378299120234,1.0,1.0,1.0,1.0,none
2019-06-13,2.3947936622214774e-05,8.343054256256743e-05,0.021024496725766992,14.499826456122497,15.82,16.86,0.025027240000000003,0.004002743274233011,16.89642857142857,False,17.4125,0.9703620141523944,0.9383155397390274,False,0.004002743274233011,0.9383155397390274,1.0,1.0,1.0,1.0,none
2019-06-14,1.5235212838953363e-05,7.111696370170839e-05,0.017921474852830514,13.387111283929224,15.28,16.6,0.023347839999999998,0.005426365147169484,16.66785714285714,False,17.260714285714286,0.9656528036416303,0.9204819277108433,False,0.005426365147169484,0.9204819277108433,1.0,1.0,1.0,1.0,none
2019-06-17,8.662132266518208e-06,5.697439131640514e-05,0.014357546611734096,11.982298031568943,15.35,16.61,0.02356225,0.009204703388265904,16.625,False,17.098214285714285,0.9723237597911227,0.9241420830824805,False,0.009204703388265904,0.9241420830824805,1.0,1.0,1.0,1.0,none
2019-06-18,8.479844343481386e-05,6.997074275721113e-05,0.017632627174817207,13.278790296867108,15.15,16.5,0.02295225,0.005319622825182793,16.632142857142856,False,17.200000000000003,0.9669850498338868,0.9181818181818182,False,0.005319622825182793,0.9181818181818182,1.0,1.0,1.0,1.0,none
2019-06-19,2.793170343957937e-05,6.438486547584964e-05,0.01622498609991411,12.737733746594843,14.33,16.1,0.020534890000000004,0.004309903900085895,15.915,False,16.960714285714285,0.9383449147188881,0.8900621118012422,False,0.004309903900085895,0.8900621118012422,1.0,1.0,1.0,1.0,none
2019-06-20,0.00019531805536011692,8.853950592659947e-05,0.022311955493503066,14.93718698199332,14.75,16.14,0.021756249999999998,-0.0005557054935030684,16.17642857142857,False,16.975,0.9529560277719333,0.9138785625774473,False,-0.0005557054935030684,0.9138785625774473,1.0,1.0,0.0,0.0,vrp
2019-06-21,5.973167831068638e-05,8.714820968163982e-05,0.021961348839773236,14.819361943003226,15.4,16.67,0.023716,0.0017546511602267653,16.593571428571426,False,17.37857142857143,0.9548294286888612,0.9238152369526094,False,0.0017546511602267653,0.9238152369526094,1.0,1.0,1.0,1.0,none
2019-06-24,5.908761265719353e-06,6.726373586672744e-05,0.016950461438415314,13.019393779441234,15.26,16.47,0.023286759999999997,0.006336298561584682,16.415,False,17.239285714285714,0.9521856225398798,0.9265330904675168,False,0.006336298561584682,0.9265330904675168,1.0,1.0,1.0,1.0,none
2019-06-25,5.4029496720082486e-06,5.300608591083776e-05,0.013357533649531114,11.557479677477748,16.28,17.12,0.02650384,0.013146306350468887,16.82357142857143,False,17.59285714285714,0.9562728380024362,0.9509345794392523,False,0.013146306350468887,0.9509345794392523,1.0,1.0,1.0,1.0,none
2019-06-26,2.5649920981715825e-05,5.9745864607712856e-05,0.015055957881143639,12.270272157186914,16.21,17.05,0.026276410000000007,0.011220452118856368,16.71785714285714,False,17.535714285714285,0.9533604887983707,0.950733137829912,False,0.011220452118856368,0.950733137829912,1.0,1.0,1.0,1.0,none
2019-06-27,1.6295800695701242e-05,4.796951377232843e-05,0.012088317470626763,10.994688476999592,15.82,16.76,0.025027240000000003,0.01293892252937324,16.332142857142856,False,17.299999999999997,0.944054500412882,0.9439140811455846,False,0.01293892252937324,0.9439140811455846,1.0,1.0,1.0,1.0,none
2019-06-28,2.6482731358788257e-05,4.675039035331508e-05,0.0117810983690354,10.854076823496046,15.08,16.06,0.022740639999999996,0.010959541630964596,15.855,False,16.96785714285714,0.9344138076194486,0.9389788293897884,False,0.010959541630964596,0.9389788293897884,1.0,1.0,1.0,1.0,none
2019-07-01,0.00019508150708086536,7.190446609696417e-05,0.01811992545643497,13.46102724773818,14.06,15.43,0.019768360000000002,0.0016484345435650305,15.405,False,16.65357142857143,0.9250268067767531,0.9112119248217758,False,0.0016484345435650305,0.9112119248217758,1.0,1.0,1.0,1.0,none
2019-07-02,1.928735543577447e-05,6.120083558995863e-05,0.015422610568669575,12.418780362285812,12.93,14.72,0.01671849,0.0012958794313304243,14.803571428571429,False,16.275000000000002,0.9095896423085362,0.8783967391304347,False,0.0012958794313304243,0.8783967391304347,1.0,1.0,1.0,1.0,none
