date,har_forecast,realised_next_h,trailing_rv,rv_proxy
2012-04-10,9.447762139828489e-05,7.409847314559572e-05,5.834267105498328e-05,7.055503064276332e-05
2012-04-11,0.00010691412444013131,7.188551829492217e-05,6.329224866249546e-05,0.00011790902288875858
2012-04-12,8.477229787351846e-05,7.836912528949118e-05,6.146002340987161e-05,2.0370654779397233e-05
2012-04-13,9.232812222876631e-05,8.590530878725476e-05,6.254446721784407e-05,4.611886561508963e-05
2012-04-16,8.648134920025498e-05,8.626188971845292e-05,6.473687231020389e-05,6.790323634858316e-05
2012-04-17,8.746281873508004e-05,8.699157259451056e-05,6.721648311993986e-05,6.522629849533269e-05
2012-04-18,7.789355627350397e-05,8.66160244981073e-05,6.763081917227467e-05,3.6044875912622174e-05
2012-04-19,9.592574918672468e-05,8.51038334239139e-05,6.94504141930152e-05,9.223235142422965e-05
2012-04-20,9.007138673460391e-05,8.492864307216488e-05,7.098975539081958e-05,4.440737126701313e-05
2012-04-23,0.00010811938579966869,8.36452980713393e-05,7.403067264372637e-05,0.00013537316826566374
2012-04-24,8.162296928724293e-05,9.389511417836324e-05,7.25581683933e-05,1.7667806558227808e-05
2012-04-25,0.00010212734087815466,9.331783414442754e-05,7.478842531494508e-05,0.00010029145372147294
2012-04-26,8.031820322114529e-05,9.3644636141582e-05,7.550937570841215e-05,2.191901294253627e-05
2012-04-27,8.493388698564903e-05,0.00010911188036635301,7.385916056678876e-05,3.663104883428913e-05
2012-04-30,6.727447955893632e-05,0.00011842628925279722,7.096421235971181e-05,1.7782889515946866e-05
2012-05-01,8.718021858240805e-05,0.00012014223780481955,7.271657638662308e-05,9.597784877997466e-05
2012-05-02,8.054321607122789e-05,0.00014887414316710055,7.304735397630573e-05,5.823112094914614e-05
2012-05-03,7.516116331087728e-05,0.00015199659905810214,7.137318484417597e-05,2.48076093778549e-05
2012-05-04,9.486658292851563e-05,0.0001471180663656411,7.360715105174642e-05,0.00012789976842939493
2012-05-07,9.115999636291303e-05,0.00014807097621968914,7.398557722174853e-05,4.0217546796737024e-05
2012-05-08,0.00010865027816879037,0.0001479099450136153,6.665607306792939e-05,0.00016221055288148317
2012-05-09,0.0001226852196401546,0.00013962189207836225,7.409847314559574e-05,0.00022684543227375663
2012-05-10,0.0001216545074042584,0.00014090624358898142,7.188551829492215e-05,7.143697102461309e-05
2012-05-11,0.00013180970740981346,0.0001371880903265453,7.836912528949122e-05,0.00015652640166534802
