,cm30,cm60,cm90,cm120,cm150,cm180,n_contracts
2021-12-09,22.776689285714287,24.097610714285715,24.937177777777777,25.497066666666665,25.812364285714285,25.937471428571428,9
2021-12-10,21.38452142857143,23.1532,24.275718518518516,24.983116666666668,25.393825,25.546,9
2021-12-13,22.518575,24.133425,25.189670370370372,25.805555555555554,26.15517142857143,26.243971428571427,9
2021-12-14,23.011992857142857,24.467057142857144,25.507396296296296,26.071558333333332,26.32314285714286,26.35,9
2021-12-15,21.454082142857143,23.21627857142857,24.4199,25.1119,25.46732857142857,25.565342857142856,9
2021-12-16,22.476357142857143,24.0512,25.16553888888889,25.772705555555554,26.05309642857143,26.171414285714285,9
2021-12-17,23.30552857142857,24.69035,25.732605555555555,26.33568888888889,26.61360714285714,26.6895,9
2021-12-20,24.3107,25.308503703703703,26.076855555555557,26.53918888888889,26.663482142857145,26.669154285714285,9
2021-12-21,23.210135714285713,24.578355555555554,25.585183333333333,26.1491,26.353057142857143,26.44522285714286,9
2021-12-22,21.925528571428572,23.72078888888889,24.887755555555554,25.624089285714284,25.930560714285715,26.127585714285715,8
2021-12-23,21.839042857142857,23.621548148148147,24.81051111111111,25.5794,25.970157142857143,26.14420857142857,8
2021-12-27,21.511525,23.4536,24.618966666666665,25.3506,25.74047142857143,25.949214285714287,9
2021-12-28,21.130442857142857,23.102855555555553,24.300930555555556,25.114525,25.525225,25.78878,9
2021-12-29,20.681171428571428,22.692703703703703,23.98132777777778,24.814842857142857,25.2892,25.60389142857143,9
2021-12-30,20.695007142857143,22.7074,24.032441666666667,24.922439285714287,25.432975,25.767142857142858,9
2021-12-31,20.5765,22.69175925925926,24.011966666666666,24.889692857142855,25.3848,25.80128,9
2022-01-03,20.133650000000003,22.40884814814815,23.757469444444443,24.624814285714283,25.11665357142857,25.547271428571428,9
2022-01-04,20.181432142857144,22.38837777777778,23.73198888888889,24.64935,25.1796,25.630277142857143,9
2022-01-05,21.827414285714287,23.505566666666667,24.598058333333334,25.361635714285715,25.821424999999998,26.275897142857144,9
2022-01-06,22.063582142857143,23.694177777777778,24.691666666666666,25.414057142857143,25.842714285714287,26.292857142857144,9
2022-01-07,21.440971428571427,23.038325925925925,24.10830277777778,24.896810714285714,25.346992857142858,25.82188,9
2022-01-10,21.254525,22.889144444444444,23.929194444444445,24.643071428571428,25.07294285714286,25.578888571428575,9
2022-01-11,20.556307142857143,22.377033333333333,23.530625,24.317475,24.750496428571427,25.257871428571427,9
2022-01-12,20.544532142857143,22.4263,23.5591,24.358957142857143,24.783671428571427,25.302494285714285,9
2022-01-13,21.85472857142857,23.365607407407406,24.329047222222222,24.977271428571427,25.285825,25.769002857142855,9
2022-01-14,21.523428571428575,23.012,23.970916666666668,24.667471428571428,25.027292857142857,25.5261,9
2022-01-18,23.42262222222222,24.297733333333333,24.928733333333334,25.3073,25.579568571428574,26.048597142857144,9
2022-01-19,24.10553703703704,24.645777777777777,25.124444444444443,25.455992857142856,25.735657142857143,26.15822857142857,8
2022-01-20,24.98138888888889,25.148200000000003,25.3587,25.571485714285714,25.816985714285714,26.275128571428574,8
2022-01-21,27.23916296296296,26.80336388888889,26.65124642857143,26.636685714285715,26.734714285714286,27.0336,8
2022-01-24,27.907948148148147,27.298994444444446,26.870585714285713,26.61685,26.546474285714286,26.746075,9
2022-01-25,28.036144444444446,27.57222777777778,27.155967857142855,26.8661,26.79572,26.91222857142857,9
2022-01-26,28.45863333333333,27.891,27.374021428571428,27.012957142857143,26.894099999999998,27.018725,9
2022-01-27,28.700262962962963,28.223075,27.647875,27.22680357142857,27.061948571428573,27.08467142857143,9
2022-01-28,26.94506296296296,26.905955555555554,26.591214285714287,26.28064285714286,26.218140000000002,26.369625,9
2022-01-31,25.211374074074072,25.591974999999998,25.61767142857143,25.539964285714287,25.639585714285715,25.79995,9
2022-02-01,23.39041111111111,24.1798,24.512171428571428,24.64465,24.8845,25.101482142857144,9
2022-02-02,22.977544444444444,24.045683333333333,24.55519285714286,24.76749642857143,25.028005714285715,25.238314285714285,9
2022-02-03,25.94247037037037,26.113155555555554,26.15305,26.126214285714283,26.25474285714286,26.340889285714287,9
2022-02-04,24.8527,25.472325,25.83591428571429,25.980796428571427,26.217542857142856,26.348950000000002,9
2022-02-07,24.33981111111111,24.952166666666667,25.374042857142857,25.590542857142857,25.891022857142858,26.00014642857143,9
2022-02-08,23.20642962962963,23.99834166666667,24.56041785714286,24.9635,25.384025714285713,25.561385714285713,9
2022-02-09,22.44461111111111,23.409916666666668,24.089857142857145,24.524135714285713,24.97431142857143,25.116378571428573,9
2022-02-10,24.539755555555555,24.942675,25.283949999999997,25.520782142857144,25.834585714285716,25.911757142857144,9
2022-02-11,27.699185185185186,27.17402222222222,26.79960714285714,26.58375714285714,26.686317142857142,26.612949999999998,9
2022-02-14,27.727408333333333,27.121658333333336,26.7082,26.48970357142857,26.622531428571428,26.48262857142857,9
2022-02-15,25.5521,25.607599999999998,25.680185714285713,25.6538,25.87974285714286,25.741685714285715,9
2022-02-16,24.500766666666667,24.785433333333334,24.981203571428573,25.11207142857143,25.474214285714286,25.391107142857145,8
2022-02-17,27.486133333333335,26.869883333333334,26.4871,26.203848571428573,26.34407714285714,26.126671428571427,8
2022-02-18,28.027158333333333,27.300908333333336,26.84,26.539605714285713,26.694662857142855,26.4444,8
2022-02-22,27.74135,27.038214285714286,26.60307142857143,26.438480000000002,26.579914285714285,26.361428571428572,9
2022-02-23,29.34816111111111,28.41547142857143,27.726157142857144,27.35656285714286,27.34538571428571,27.030771428571427,9
2022-02-24,28.29603611111111,27.615567857142857,27.0345,26.7825,26.805485714285712,26.5204,9
2022-02-25,27.15416666666667,26.862792857142857,26.4644,26.29602857142857,26.372242857142858,26.21848,9
2022-02-28,28.4224,27.97395714285714,27.446410714285715,27.231614285714286,27.15344285714286,26.847371428571428,9
2022-03-01,31.48058888888889,30.287628571428574,29.239557142857144,28.681259999999998,28.32731785714286,27.820685714285716,9
2022-03-02,29.366866666666667,28.789210714285716,28.053614285714286,27.740671428571428,27.561914285714284,27.21896285714286,9
2022-03-03,29.68755,29.156200000000002,28.44425,28.100162857142855,27.84695,27.50348,9
2022-03-04,30.88023888888889,29.841464285714288,28.949392857142858,28.566785714285714,28.2388,27.83204,9
2022-03-07,33.61852777777778,32.064685714285716,30.824571428571428,30.202257142857142,29.560289285714283,28.952911428571426,9
2022-03-08,33.08031388888889,31.846964285714286,30.706582142857144,30.15164,29.5082,28.94857142857143,9
2022-03-09,31.70156666666667,30.915928571428573,30.103857142857144,29.69405142857143,29.155485714285714,28.74008285714286,9
2022-03-10,30.214666666666666,29.870953571428572,29.437325,29.288020000000003,28.941464285714286,28.693371428571428,9
2022-03-11,30.84177777777778,30.379357142857145,29.894285714285715,29.660534285714288,29.17240357142857,28.847,9
2022-03-14,31.739075,31.127635714285717,30.317832142857142,30.096802857142855,29.656828571428573,29.457997142857142,9
2022-03-15,,30.300185714285714,29.82025714285714,29.63104,29.098825,28.8537,8
2022-03-16,,27.926278571428572,28.10605357142857,28.222277142857145,27.976928571428573,27.98628,8
2022-03-17,,27.43465714285714,27.6605,27.822757142857142,27.601942857142856,27.63221714285714,8
2022-03-18,,26.197860714285714,26.53991142857143,26.882254285714286,26.823157142857145,26.98094,8
2022-03-21,25.482,26.206678571428572,26.688205714285715,27.025748571428572,26.896271428571428,27.069414285714288,9
2022-03-22,25.02460357142857,25.76661071428571,26.2338,26.6364,26.516685714285714,26.72197142857143,9
2022-03-23,24.953857142857142,25.8089,26.234077142857146,26.62196785714286,26.570434285714285,26.738777142857142,9
2022-03-24,24.392514285714284,25.548246428571428,26.083380000000002,26.448664285714287,26.468754285714287,26.68141142857143,9
2022-03-25,23.65537142857143,24.993992857142857,25.624602857142857,26.054689285714286,26.136085714285713,26.4,9
2022-03-28,23.398825,24.820364285714284,25.450625714285714,25.890507142857146,26.071657142857145,26.37443214285714,9
2022-03-29,22.31357142857143,24.03139285714286,24.875297142857143,25.4495,25.706934285714286,26.0678,9
2022-03-30,22.713982142857144,24.387235714285715,25.15338285714286,25.68702857142857,25.944585714285715,26.27681785714286,9
2022-03-31,24.01139285714286,25.19752857142857,25.72858,26.153521428571427,26.3638,26.657135714285715,9
2022-04-01,23.071639285714284,24.597785714285713,25.387428571428572,25.936357142857144,26.231754285714285,26.575,9
2022-04-04,22.0547,23.8447,24.89829142857143,25.537950000000002,25.888628571428573,26.241414285714285,9
2022-04-05,24.105167857142856,25.33183214285714,26.060025714285715,26.4838,26.72960857142857,27.026742857142857,9
2022-04-06,24.63597142857143,25.785464285714287,26.417742857142855,26.782585714285716,26.98527142857143,27.201999999999998,9
2022-04-07,24.030839285714286,25.348757142857142,26.11962,26.557157142857143,26.81934,27.0815,9
2022-04-08,24.06982857142857,25.394042857142857,26.183054285714285,26.641785714285714,26.933417142857145,27.240000000000002,9
2022-04-11,25.617475,26.49353214285714,27.092871428571428,27.3654,27.58797714285714,27.791071428571428,9
2022-04-12,25.960285714285714,26.75592857142857,27.329468571428574,27.57405,27.766585714285714,27.97982142857143,9
2022-04-13,24.117632142857143,25.608364285714284,26.469565714285714,26.853457142857142,27.174285714285713,27.480228571428572,9
2022-04-14,24.8587,26.076364285714284,26.910320000000002,27.29500714285714,27.59697142857143,27.894299999999998,9
2022-04-18,24.7867,26.029705714285715,26.91179142857143,27.289285714285715,27.713622857142855,28.0452,9
2022-04-19,23.593075,25.087102857142856,26.129131428571426,26.5996,27.07257142857143,27.507292857142858,9
2022-04-20,23.09947142857143,24.640220000000003,25.707620000000002,26.188654285714286,26.751282857142858,27.184914285714285,8
2022-04-21,24.829428571428572,26.127985714285714,26.9829,27.204222857142856,27.564565714285713,27.876675000000002,8
2022-04-22,28.020642857142857,28.27927714285714,28.57385,28.432511428571427,28.625625714285714,28.7588,8
2022-04-25,27.369475,27.80685142857143,28.093642857142857,28.08406,28.250657142857143,28.336875,9
2022-04-26,30.2026,29.908257142857142,29.724614285714285,29.399,29.337478571428573,29.177899999999998,9
2022-04-27,30.686460714285715,30.288474285714287,29.959142857142858,29.5526,29.379746428571426,29.08494285714286,9
2022-04-28,29.25527142857143,29.260757142857145,29.14285,28.89171142857143,28.82782857142857,28.586499999999997,9
2022-04-29,31.475764285714288,30.994668571428573,30.4532,29.941885714285714,29.73640357142857,29.327475,9
2022-05-02,30.92445,30.719348571428572,30.273225,29.804808571428573,29.538385714285713,29.09702857142857,9
2022-05-03,29.128167857142856,29.34624857142857,29.246314285714284,29.0646,28.961592857142858,28.59052857142857,9
2022-05-04,26.461085714285712,27.308062857142858,27.62751785714286,27.698714285714285,27.77482142857143,27.53467142857143,9
2022-05-05,31.354482142857144,31.231437142857143,30.82295,30.369205714285716,30.023135714285715,29.472257142857142,9
2022-05-06,30.79714285714286,30.6922,30.415171428571426,30.122254285714284,29.89127142857143,29.39835,9
2022-05-09,33.256925,32.642762857142856,32.04542857142857,31.586699999999997,31.140814285714285,30.387910714285717,9
2022-05-10,32.0241,31.71186857142857,31.225982142857145,30.82758,30.4633,29.81832142857143,9
2022-05-11,31.814578571428573,31.531757142857142,31.171971428571428,30.922285714285714,30.597464285714285,29.96451785714286,9
2022-05-12,31.260057142857143,31.145857142857142,30.857675,30.64458857142857,30.319007142857142,29.6574,9
2022-05-13,29.3341,29.74281142857143,29.783842857142858,29.80594857142857,29.64954285714286,29.0621,9
2022-05-16,28.0855,28.8523,29.115992857142857,29.291445714285715,29.2341,28.723885714285714,9
2022-05-17,27.52088,28.45928,28.854985714285714,29.09724,29.164099999999998,28.639457142857143,9
2022-05-18,31.511642857142856,31.393785714285716,31.00284285714286,30.834354285714284,30.560685714285714,29.913485714285716,8
2022-05-19,29.32624285714286,29.72867142857143,29.6837,29.7833,29.742042857142856,29.216025,8
2022-05-20,29.483965714285713,29.94570857142857,29.90958857142857,29.984245714285713,29.9435,29.4192,8
2022-05-23,29.22936,29.825957142857142,29.81028,29.89188,29.79655357142857,29.196474285714284,9
2022-05-24,29.337797142857145,29.8524,29.8661,29.9183,29.8444,29.249757142857142,9
2022-05-25,28.65299142857143,29.137757142857144,29.17578,29.302214285714285,29.315307142857144,28.793085714285716,9
2022-05-26,28.3484,29.084953571428574,29.23832,29.4027,29.374514285714284,28.85426285714286,9
2022-05-27,27.27832,28.229285714285712,28.516479999999998,28.815989285714288,28.866417857142856,28.3966,9
2022-05-31,27.003085714285714,27.950657142857143,28.370365714285715,28.680575,28.75664642857143,28.32284,9
2022-06-01,26.823505714285716,27.759264285714288,28.22172,28.567028571428573,28.61085,28.20492,9
2022-06-02,26.32026857142857,27.249985714285714,27.683339999999998,28.07080714285714,28.13502857142857,27.740000000000002,9
2022-06-03,26.65246,27.507303571428572,27.947114285714285,28.33824285714286,28.463514285714286,28.09196,9
2022-06-06,26.4167,27.29152857142857,27.815577142857144,28.274732142857143,28.436249999999998,28.096774285714286,9
2022-06-07,25.7013,26.663625,27.283871428571427,27.854149999999997,28.10562857142857,27.84792857142857,9
2022-06-08,25.722274285714285,26.688385714285715,27.318714285714286,27.875139285714287,28.10149285714286,27.882857142857144,9
2022-06-09,27.161574285714288,27.750335714285715,28.17892,28.606657142857145,28.74180714285714,28.4875,9
2022-06-10,28.8582,29.26872857142857,29.58848857142857,29.76801785714286,29.672575000000002,29.31316,9
2022-06-13,33.00846,32.24816785714286,31.9109,31.66352857142857,31.310807142857144,30.741685714285715,9
2022-06-14,31.9435,31.32892857142857,31.188625714285713,31.10925,30.897157142857143,30.42422857142857,9
2022-06-15,,29.988457142857143,29.99636,30.062978571428573,29.833414285714287,29.42362,8
2022-06-16,,31.517785714285715,31.41824,31.307210714285713,30.954567857142855,30.435257142857143,8
2022-06-17,,30.690725,30.62962285714286,30.558942857142856,30.209235714285715,29.69526,8
2022-06-21,30.3181,30.18760857142857,30.151694285714285,30.0804,29.715242857142858,29.201385714285713,9
2022-06-22,29.018292857142857,29.148765714285712,29.367508571428573,29.50867857142857,29.23689142857143,28.738805714285714,9
2022-06-23,29.02622142857143,29.219857142857144,29.4356,29.52882857142857,29.213359999999998,28.716559999999998,9
2022-06-24,28.522185714285715,28.841574285714287,29.090832142857145,29.18435714285714,28.899685714285717,28.3638,9
2022-06-27,27.569825,28.17404,28.595528571428574,28.832978571428573,28.575828571428573,28.233035714285712,9
2022-06-28,28.44824285714286,28.835157142857142,29.130514285714284,29.3,28.99748857142857,28.665799999999997,9
2022-06-29,28.488332142857143,28.91558285714286,29.204328571428572,29.403285714285715,29.077757142857145,28.760257142857142,9
2022-06-30,28.78197857142857,29.298154285714283,29.591949999999997,29.69504285714286,29.294688571428573,28.977228571428572,9
2022-07-01,28.03129642857143,28.723505714285714,29.099785714285716,29.29139285714286,28.948642857142858,28.707925,9
2022-07-05,28.170421428571427,28.771739999999998,29.1504,29.23045,28.785597142857142,28.714410714285716,9
2022-07-06,27.745042857142856,28.443777142857144,28.90041785714286,29.044578571428573,28.683637142857144,28.722114285714287,9
2022-07-07,27.485982142857143,28.22962,28.72965,28.913028571428573,28.585677142857143,28.700732142857145,9
2022-07-08,26.91672857142857,27.802514285714285,28.370157142857142,28.60340357142857,28.339962857142858,28.543300000000002,9
2022-07-11,27.885825,28.50582857142857,28.95722142857143,29.04447142857143,28.7181,29.042907142857143,9
2022-07-12,28.06157142857143,28.612225714285714,29.094239285714284,29.1736,28.8216,29.19642857142857,9
2022-07-13,27.697185714285713,28.45082857142857,29.063514285714284,29.164357142857142,28.815645714285715,29.33255714285714,9
2022-07-14,27.791242857142855,28.624074285714286,29.30225,29.365064285714283,29.021171428571428,29.508714285714287,9
2022-07-15,26.414010714285716,27.518248571428572,28.48175,28.735057142857144,28.430685714285715,29.04635,9
2022-07-18,27.3971,28.249614285714287,29.024110714285715,29.147442857142856,28.81338,29.586557142857142,9
2022-07-19,27.062862857142857,27.89274857142857,28.67615,28.6989,28.238957142857142,29.030424999999997,9
2022-07-20,26.340685714285716,27.42497142857143,28.306082142857143,28.354454285714286,27.954082857142858,28.74272857142857,8
2022-07-21,25.87426,27.179859999999998,28.1851,28.27885142857143,27.92562285714286,28.765292857142857,8
2022-07-22,25.69249142857143,27.103177142857145,28.057142857142857,28.227251428571428,27.999765714285715,28.9464,8
2022-07-25,25.57896,27.109635714285712,28.066885714285714,28.206308571428572,28.010046428571428,28.920267857142857,9
2022-07-26,26.291505714285712,27.531875,28.323357142857144,28.36684,28.18032142857143,29.062714285714286,9
2022-07-27,25.43472285714286,26.8122,27.596207142857143,27.740574285714285,27.680332142857143,28.540189285714284,9
2022-07-28,24.205457142857146,25.750225,26.76695,27.05264857142857,27.139857142857142,28.076114285714286,9
2022-07-29,24.033654285714285,25.613385714285712,26.559328571428573,26.75977142857143,26.844235714285716,27.7369,9
2022-08-01,24.94932,26.353489285714286,27.07494642857143,27.166188571428574,27.39797142857143,28.145435714285714,9
2022-08-02,25.335185714285714,26.63935,27.37857142857143,27.52984,27.825914285714287,28.48934285714286,9
2022-08-03,24.071011428571428,25.61472857142857,26.55324642857143,26.845542857142856,27.274485714285714,27.9653,9
2022-08-04,24.195862857142856,25.789685714285714,26.7947,27.14801142857143,27.629210714285716,28.226142857142857,9
2022-08-05,23.65581142857143,25.471460714285715,26.612157142857143,27.020185714285716,27.589457142857146,28.1956,9
2022-08-08,23.98778,25.70632857142857,26.761,27.114,27.78514285714286,28.297132142857144,9
2022-08-09,24.273737142857144,25.90469642857143,26.949364285714285,27.282,27.97942857142857,28.461057142857143,9
2022-08-10,22.828745714285716,24.72535,26.018171428571428,26.44473142857143,27.247110714285714,27.75259642857143,9
2022-08-11,23.11092857142857,25.003410714285714,26.226950000000002,26.58232,27.389285714285712,27.817857142857143,9
2022-08-12,22.9272,24.76654285714286,25.960171428571428,26.3266,27.172135714285716,27.60705,9
2022-08-15,22.645439999999997,24.564282142857145,25.757942857142858,26.050819999999998,27.0968,27.509557142857144,9
2022-08-16,22.849725714285714,24.877485714285715,25.934157142857142,26.19012,27.19717142857143,27.55336785714286,9
2022-08-17,,24.920585714285714,26.087564285714286,26.315065714285716,27.421585714285715,27.693835714285715,8
2022-08-18,,24.764557142857143,25.9496,26.20837142857143,27.34498214285714,27.637428571428572,8
2022-08-19,,25.83562142857143,26.654314285714285,26.783742857142855,27.867557142857144,28.1,8
2022-08-22,25.8208,27.047964285714286,27.475431428571426,27.525917142857143,28.528200000000002,28.621268571428573,9
2022-08-23,25.377307142857145,26.708257142857143,27.21652857142857,27.3133,28.407728571428574,28.504317142857143,9
2022-08-24,24.465614285714288,26.072242857142857,26.73586,26.940371428571428,28.042785714285714,28.17514285714286,9
2022-08-25,23.78747142857143,25.517310714285713,26.25,26.535642857142857,27.66342857142857,27.78857142857143,9
2022-08-26,26.321985714285713,27.25355,27.560765714285715,27.70542142857143,28.616635714285714,28.6933,9
2022-08-29,26.272025,27.132242857142856,27.406779999999998,27.63937857142857,28.46302857142857,28.539714285714286,9
2022-08-30,26.740057142857143,27.538664285714283,27.712814285714284,27.9375,28.63785,28.669368571428574,9
2022-08-31,26.171321428571428,27.14924642857143,27.46660285714286,27.793100000000003,28.462992857142858,28.53305142857143,9
2022-09-01,26.027235714285716,26.968914285714284,27.27028,27.605992857142855,28.26994642857143,28.374285714285715,9
2022-09-02,26.314071428571427,27.09512857142857,27.356985714285713,27.74177142857143,28.360114285714285,28.45008,9
2022-09-06,27.117417857142858,27.551278571428572,27.597557142857145,28.0673,28.599271428571427,28.70830857142857,9
2022-09-07,25.555857142857143,26.435307142857145,26.7636,27.412221428571428,27.965389285714284,28.139234285714284,9
2022-09-08,25.173689285714286,26.180460714285715,26.56526,27.289614285714283,27.807221428571427,27.988742857142856,9
2022-09-09,25.006778571428573,26.093814285714288,26.45480285714286,27.248092857142858,27.75082857142857,27.94,9
2022-09-12,25.022624999999998,25.89032142857143,26.18,27.09032857142857,27.52065,27.75156,9
2022-09-13,27.355107142857143,27.667385714285714,27.706557142857143,28.4986,28.752274999999997,28.875114285714286,9
2022-09-14,27.285253571428573,27.6567,27.73290857142857,28.52065,28.663385714285717,28.788934285714287,9
2022-09-15,27.206614285714288,27.581935714285716,27.62096,28.47095714285714,28.60585,28.754285714285714,9
2022-09-16,27.13917142857143,27.555175000000002,27.638834285714285,28.53562857142857,28.607942857142856,28.73188,9
2022-09-19,26.5139,26.856474285714288,26.953588571428572,28.010900000000003,28.104285714285716,28.232857142857142,9
2022-09-20,27.37579285714286,27.39475714285714,27.34332857142857,28.2533,28.212857142857143,28.405714285714286,9
2022-09-21,28.189799999999998,28.064228571428572,27.804942857142855,28.63935,28.514297142857142,28.600268571428572,8
2022-09-22,28.07291785714286,27.848914285714287,27.639,28.565342857142856,28.50762,28.59702,8
2022-09-23,29.7635,29.090968571428572,28.646089285714286,29.448717857142857,29.301685714285714,29.3136,8
2022-09-26,30.718225,29.926951428571428,29.54782857142857,30.1981,29.990365714285716,29.969775000000002,9
2022-09-27,31.148942857142856,30.318314285714287,29.837117857142857,30.37655,30.148408571428572,30.111742857142858,9
2022-09-28,29.814339285714286,29.461934285714285,29.22595,29.81317142857143,29.659814285714283,29.64827857142857,9
2022-09-29,30.740164285714286,30.113511428571428,29.809625,30.303435714285715,30.06857142857143,30.01982142857143,9
2022-09-30,31.34145357142857,30.691282857142856,30.234528571428573,30.562064285714285,30.265428571428572,30.197175,9
2022-10-03,29.91875,29.57492,29.56452857142857,29.910714285714285,29.694285714285716,29.64857142857143,9
2022-10-04,28.81570357142857,28.753434285714285,29.084385714285713,29.55775,29.48717142857143,29.526071428571427,9
2022-10-05,29.01047142857143,28.918791428571428,29.194374999999997,29.572642857142856,29.528477142857145,29.603314285714287,9
2022-10-06,29.87394642857143,29.57355142857143,29.7435,30.060728571428573,29.9766,29.998839285714286,9
2022-10-07,31.082235714285716,30.557585714285715,30.55755357142857,30.700807142857144,30.534802857142857,30.4944,9
2022-10-10,31.830599999999997,31.11996,31.182921428571426,31.15352857142857,30.92655142857143,30.839860714285717,9
2022-10-11,32.2997,31.49557142857143,31.610078571428573,31.53615,31.283725714285712,31.17165,9
2022-10-12,31.848953571428574,31.152757142857144,31.394071428571426,31.279242857142854,31.09535142857143,31.04450357142857,9
2022-10-13,31.0071,30.479897142857144,30.767925,30.60797857142857,30.408728571428572,30.387571428571427,9
2022-10-14,31.623360714285717,30.996997142857143,31.315885714285717,31.097185714285715,30.938162857142856,30.938375,9
2022-10-17,30.879,30.404742857142857,30.921682142857144,30.628217857142857,30.480305714285716,30.457985714285716,9
2022-10-18,30.139717142857144,29.81023142857143,30.400885714285714,30.153,30.063085714285716,30.094439285714287,9
2022-10-19,30.36942857142857,29.94385714285714,30.517285714285713,30.19084857142857,30.150305714285714,30.196064285714286,8
2022-10-20,29.943708571428573,29.751794285714286,30.425,30.186431428571428,30.164402857142857,30.21475357142857,8
2022-10-21,29.949342857142856,29.678914285714285,30.366085714285713,30.07944,30.051840000000002,30.122,8
2022-10-24,29.34844,29.387785714285712,30.063100000000002,29.83460285714286,29.80354285714286,29.875500000000002,9
2022-10-25,28.23397142857143,28.49864642857143,29.312592857142857,29.2023,29.24070714285714,29.341428571428573,9
2022-10-26,27.59295142857143,28.033628571428572,28.840285714285717,28.822685714285715,28.918835714285716,29.02906785714286,9
2022-10-27,27.066342857142857,27.62643214285714,28.517575,28.615274285714285,28.78467142857143,28.923464285714285,9
2022-10-28,26.46329142857143,27.140785714285716,28.0306,28.16165714285714,28.328174999999998,28.451999999999998,9
2022-10-31,26.08502,26.80672142857143,27.750310714285714,27.998785714285713,28.260528571428573,28.408742857142855,9
2022-11-01,25.792614285714286,26.465135714285715,27.383200000000002,27.635920000000002,27.917382142857143,28.08755,9
2022-11-02,26.561465714285713,27.129925,27.8565,28.053557142857144,28.304835714285716,28.445771428571426,9
2022-11-03,25.877548571428573,26.612814285714286,27.42085,27.65641714285714,27.893375,28.049196428571427,9
2022-11-04,25.686434285714284,26.369521428571428,27.05845,27.273868571428572,27.530514285714283,27.6873,9
2022-11-07,25.362479999999998,26.190428571428573,26.89485,27.170257142857142,27.433464285714287,27.610714285714284,9
2022-11-08,26.15732857142857,26.894607142857144,27.415678571428572,27.56864,27.788514285714285,27.92942857142857,9
2022-11-09,26.952614285714287,27.7099,28.136542857142857,28.245291428571427,28.437235714285713,28.554110714285716,9
2022-11-10,25.351825714285713,26.67555,27.3396,27.523997142857144,27.726707142857144,27.81367142857143,9
2022-11-11,25.021571428571427,26.699985714285713,27.48880714285714,27.708445714285713,27.911157142857142,27.99415,9
2022-11-14,25.15468,26.832525,27.492935714285714,27.779945714285713,28.047007142857144,28.135914285714286,9
2022-11-15,25.550114285714287,27.068371428571428,27.659342857142857,27.90206,28.156357142857143,28.244642857142857,9
2022-11-16,,26.65839642857143,27.344325,27.64216,27.934171428571428,28.03755,8
2022-11-17,,26.534507142857144,27.2261,27.55035714285714,27.82904285714286,27.91684642857143,8
2022-11-18,,26.440292857142857,27.01231142857143,27.381654285714287,27.727207142857143,27.8,8
2022-11-21,23.8139,25.99194285714286,26.560062857142857,26.946034285714287,27.35357142857143,27.46247142857143,9
2022-11-22,23.03347142857143,25.339035714285714,25.957285714285714,26.4,26.829657142857144,26.97285714285714,9
2022-11-23,22.577364285714285,24.949585714285714,25.645362857142857,26.11607142857143,26.566114285714285,26.728914285714286,9
2022-11-25,22.86025714285714,25.257257142857142,25.94488,26.371385714285715,26.79565357142857,26.98,9
2022-11-28,24.01565,26.062303571428572,26.647234285714283,27.0327,27.333457142857142,27.4374,9
2022-11-29,23.7327,25.71355714285714,26.345811428571427,26.7994,27.126989285714284,27.226911428571427,9
2022-11-30,22.940067857142857,24.995528571428572,25.706234285714284,26.178314285714286,26.535885714285712,26.652808571428572,9
2022-12-01,22.56295,24.730814285714285,25.4697,25.944642857142856,26.306375,26.45162857142857,9
2022-12-02,22.254560714285716,24.324225,25.106914285714286,25.643714285714285,26.024757142857144,26.175900000000002,9
2022-12-05,22.99225,24.823914285714284,25.51640857142857,26.005275,26.298792857142857,26.37264,9
2022-12-06,23.70837857142857,25.197389285714287,25.707022857142857,26.1341,26.403885714285714,26.473237142857144,9
2022-12-07,24.16884285714286,25.49765,25.919514285714286,26.293367857142858,26.51852142857143,26.604514285714284,9
2022-12-08,23.764842857142856,25.05695,25.52,25.957142857142856,26.214285714285715,26.335714285714285,9
2022-12-09,24.384935714285714,25.47197142857143,25.89088,26.317932142857142,26.560378571428572,26.65124,9
2022-12-12,24.478175,25.26027857142857,25.59445714285714,26.0195,26.22799285714286,26.335714285714285,9
2022-12-13,23.46335,24.550571428571427,25.069848571428572,25.616425,25.92945357142857,26.097328571428573,9
2022-12-14,22.741378571428573,24.153967857142856,24.795494285714284,25.373707142857143,25.65302857142857,25.817977142857142,9
2022-12-15,24.28964285714286,25.376228571428573,25.81032,26.263839285714283,26.400125,26.51587142857143,9
2022-12-16,24.442039285714287,25.60256785714286,26.145277142857143,26.587442857142857,26.69597142857143,26.75712,9
2022-12-19,24.0198,25.240145714285713,25.840831428571427,26.355175,26.55416,26.67896,9
2022-12-20,23.97274642857143,25.03828,25.74508,26.2524,26.48230285714286,26.543845714285716,9
2022-12-21,23.107835714285716,24.43204,25.126839999999998,25.750917857142856,26.063794285714287,26.190737142857145,8
2022-12-22,24.367517857142857,25.399885714285713,25.9932,26.479792857142858,26.66062857142857,26.740342857142856,8
2022-12-23,23.810299999999998,25.009631428571428,25.601857142857142,26.124221428571428,26.366985714285715,26.4875,8
2022-12-27,23.837457142857144,25.014357142857143,25.638482142857143,26.121475,26.37526857142857,26.514285714285712,9
2022-12-28,23.937253571428574,25.00413142857143,25.640114285714287,26.108999999999998,26.399914285714285,26.58764642857143,9
2022-12-29,23.670099999999998,24.754677142857144,25.38215,25.91669642857143,26.222388571428574,26.446428571428573,9
